filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher,language,rosetta collection
570904-00099.tif,570904-00099.jpg,570904-00099,1937 Band Manual page 26,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016859,,,Book,RG 57-09-34,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00100.tif,570904-00100.jpg,570904-00100,1937 Band Manual page 27,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016860,,,Book,RG 57-09-35,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00101.tif,570904-00101.jpg,570904-00101,1937 Band Manual page 28,"1937 Band Manual part III music supplement, Hail Varsity and No Place",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016861,,,Book,RG 57-09-36,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00102.tif,570904-00102.jpg,570904-00102,1937 Band Manual page 29,"1937 Band Manual part III music supplement, Varsity",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016862,,,Book,RG 57-09-37,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00103.tif,570904-00103.jpg,570904-00103,1937 Band Manual page 30,"1937 Band Manual part III music supplement, Fight Song and Cornhusker",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016863,,,Book,RG 57-09-38,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00104.tif,570904-00104.jpg,570904-00104,1937 Band Manual page 31,"1937 Band Manual part III music supplement, U-3",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016864,,,Book,RG 57-09-39,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00105.tif,570904-00105.jpg,570904-00105,1937 Band Manual page 32,"1937 Band Manual part III music supplement, Retreat",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016865,,,Book,RG 57-09-40,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00106.tif,570904-00106.jpg,570904-00106,1937 Band Manual page 33,"1937 Band Manual part III music supplement, Officer's Call, Captain's Call, First Call, Assembly",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016866,,,Book,RG 57-09-41,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00107.tif,570904-00107.jpg,570904-00107,1937 Band Manual page 34,"1937 Band Manual part III music supplement, Adjutant's Call, Percussion Rudiments",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016867,,,Book,RG 57-09-42,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00108.tif,570904-00108.jpg,570904-00108,1937 Band Manual page 35,"1937 Band Manual part III music supplement, Percussion Rudiments",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016868,,,Book,RG 57-09-43,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00109.tif,570904-00109.jpg,570904-00109,1937 Band Manual page 36,1937 Band Manual back cover,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016869,,,Book,RG 57-09-44,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
